,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Neighborhood,Condition1,BldgType,HouseStyle,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating_GasA,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,SaleType,SaleCondition,SalePrice,HouseAge,RemodelAge,GarageAge,OutdoorArea,TotalArea,TotalBathrooms,OverallScore,ExteriorScore,KitchenScore,LotFrontageRatio,BedroomRatio,HasGarage,HasFireplace,GarageScore,TotalPorchArea,DecadeBuilt
793,136690.26086956522,119668.72781065089,21.0,1680.0,162774.52192362092,177298.7721893491,104890.0,180875.02087682672,137312.12121212122,204254.3969230769,5,1973,1973,168495.4235560589,157910.87272727274,161375.2894736842,199949.1036585366,158.0,141400.48057553958,180297.35699588477,146631.36652542374,138549.28942115768,179980.99899699097,164921.8512064343,148034.78260869565,330.0,180764.27979274612,153.0,483.0,1,137154.55732484077,1,182982.32011892964,483.0,504.0,987.0,1,0,1,1,2,1,138250.20714285714,5,179131.57375478928,0,141033.6074074074,131046.31907894737,1973,138552.94396551725,1,264.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,0.0,0.0,169357.070030896,171699.16339869282,100000.0,35,35,35,0.0,1734.0,2.5,30,25494132925.717728,138250.20714285714,0.0125,0.4,1.0,0.0,48520146.80561122,0.0,149769.74264705883
794,186861.64938271604,189218.55922551252,75.0,9525.0,165578.17422096318,179619.6673306773,196786.0650406504,183108.3451143451,183215.04731182795,176660.770609319,6,1995,2006,170250.50286368842,213496.89108910892,214202.43654822334,155194.31659056316,0.0,143121.05547445256,182573.24458204335,222195.38356164383,200477.1480686695,181456.6616766467,164924.63710777627,168417.003058104,0.0,182623.3105590062,1099.0,1099.0,1,214428.42477876105,1,184637.5371819961,1099.0,0.0,1099.0,0,0,1,1,3,1,208470.45333333334,6,182083.1247582205,0,142411.0936936937,200127.7132243685,1999,140401.31453362256,1,352.0,185342.89207920793,185399.1850393701,184424.91788856304,278.0,0.0,0.0,170718.5841995842,173010.02195389682,144000.0,13,2,9,278.0,2828.0,1.5,30,26130075465.97742,208470.45333333334,0.007874015748031496,0.5,1.0,0.0,65240698.01188119,0.0,220543.02521008404
795,141757.40384615384,186487.34171428572,70.0,11767.0,164780.9323943662,176195.9910802775,127395.1282051282,180586.07395833332,181350.13383297645,141204.23423423423,6,1946,1995,168565.13856812933,148198.27108433735,148434.24223602485,154227.5994020927,0.0,142607.9657142857,180408.88663967612,147645.2036659878,138407.84879032258,178833.80857427718,163227.12113055182,147267.2314814815,352.0,180767.4566353187,416.0,768.0,1,210189.34168157424,1,182855.23639960436,768.0,432.0,1200.0,0,0,1,0,3,1,137829.42190305208,6,179417.96038647342,0,141457.3271719039,130494.3890784983,1946,138961.6551724138,1,240.0,183517.74474474473,183679.7400793651,181506.49709302327,0.0,0.0,0.0,169911.19131334024,172175.2729257642,130500.0,62,13,62,0.0,2208.0,1.0,30,25727744320.463387,137829.42190305208,0.00594883997620464,0.5,1.0,0.0,44044258.73873874,0.0,127848.41071428571
796,165716.84782608695,118693.4,69.64470391993328,12155.0,200618.48888888888,176475.13129318855,141639.2,180391.6176165803,181100.960554371,207296.32424242425,8,1925,1950,168847.41216216216,146825.77160493826,148906.1320754717,153548.4009009009,0.0,142847.1985915493,179981.34489795918,128520.08620689655,138004.29960317462,179473.92152917504,163078.9304229195,148337.05217391305,156.0,180954.4012605042,516.0,672.0,1,137957.70347003156,0,181595.61040235526,810.0,672.0,1482.0,0,0,2,0,4,1,105730.76923076923,7,179233.31502890174,0,141214.7731568998,130567.69078947368,1934,139109.56382978722,1,400.0,182840.3976023976,182824.1293188549,140750.0,0.0,0.0,254.0,168001.2685185185,169846.30032292788,140000.0,83,58,74,0.0,2554.0,2.0,48,25709830917.412903,105730.76923076923,0.0057297164886822936,0.5714285714285714,1.0,0.0,73136159.04095905,254.0,128004.6052631579
797,163382.03846153847,123434.05454545455,60.0,10440.0,163446.12016574584,177413.43873517786,120913.04705882353,180547.00310237848,181172.9493534483,201402.20234604104,8,1904,2002,169200.16933638445,149435.41420118342,150211.35542168675,154851.22652757078,0.0,143700.55211267606,181010.90194075587,221534.43326488708,138746.25702811245,179594.289,163367.66666666666,168186.92523364487,0.0,181357.03958333333,650.0,650.0,1,156052.79005524862,1,182532.71540726203,958.0,581.0,1539.0,0,0,2,0,3,1,206967.4105504587,8,180509.29332042593,1,130806.25,131376.54362416107,1983,140283.6553911205,2,686.0,187170.83333333334,183826.90198019802,132407.14285714287,70.0,78.0,68.0,168604.8875,170516.6917211329,157500.0,104,6,25,148.0,3023.0,2.0,40,26011366547.300083,206967.4105504587,0.005747126436781609,0.375,1.0,1.0,128399191.66666667,146.0,118892.6
798,165927.02127659574,187622.19817767653,82.0,9020.0,163446.12016574584,177413.43873517786,144327.76923076922,180547.00310237848,181172.9493534483,164123.96226415093,7,1966,1966,169200.16933638445,157550.90607734807,160642.04761904763,196705.20833333334,183.0,143700.55211267606,181010.90194075587,147345.293877551,138746.25702811245,179594.289,247300.2857142857,148214.7142857143,312.0,181000.0,276.0,1127.0,1,141175.93617021278,1,182532.71540726203,1165.0,0.0,1165.0,1,0,1,1,3,1,139980.8272251309,6,180509.29332042593,0,141358.1062618596,198523.3097744361,1966,198149.3944099379,2,490.0,187170.83333333334,154882.3076923077,182820.0983284169,0.0,129.0,0.0,168604.8875,170516.6917211329,174900.0,42,42,42,129.0,2911.0,2.5,42,26011366547.300083,139980.8272251309,0.00909090909090909,0.5,1.0,0.0,91713708.33333334,129.0,151523.33333333334
799,129249.5945945946,187454.12826333713,80.0,8000.0,162774.52192362092,177298.7721893491,143620.25294117647,117886.11111111111,129249.5945945946,174205.26573426573,4,1961,1961,168495.4235560589,192775.7142857143,206565.625,152810.35661218426,0.0,141400.48057553958,180297.35699588477,146631.36652542374,138549.28942115768,179980.99899699097,164921.8512064343,168124.03746397694,0.0,180764.27979274612,1800.0,1800.0,1,209531.73483535528,0,182982.32011892964,1800.0,0.0,1800.0,0,0,2,0,6,2,138250.20714285714,10,179131.57375478928,0,141033.6074074074,101113.11475409837,0,101113.11475409837,0,0.0,101113.11475409837,101113.11475409837,182345.1261083744,0.0,0.0,0.0,169357.070030896,171699.16339869282,141000.0,46,46,2007,0.0,3600.0,2.0,20,25494132925.717728,276500.4142857143,0.01,0.6,0.0,0.0,0.0,0.0,150420.1796875
800,139552.4537815126,121070.9540229885,100.0,12665.0,200618.48888888888,176475.13129318855,120932.51162790698,119223.68421052632,181100.960554371,139705.936,8,1915,1950,168847.41216216216,146825.77160493826,148906.1320754717,153548.4009009009,0.0,142847.1985915493,179981.34489795918,128520.08620689655,138004.29960317462,179473.92152917504,188052.94186046513,168276.95718654434,0.0,180954.4012605042,876.0,876.0,1,154981.8115183246,1,181595.61040235526,876.0,540.0,1416.0,0,0,1,1,4,1,138572.7704347826,7,179233.31502890174,1,219026.43402777778,130567.69078947368,1949,139109.56382978722,3,720.0,182840.3976023976,182824.1293188549,181552.99216454456,418.0,0.0,194.0,168001.2685185185,169846.30032292788,153900.0,93,58,59,418.0,3430.0,1.5,40,25709830917.412903,138572.7704347826,0.007895775759968417,0.5714285714285714,1.0,1.0,131645086.27372627,194.0,129290.11627906977
801,146589.47368421053,186581.87727272726,69.64470391993328,16647.0,200618.48888888888,176475.13129318855,136606.05454545454,172433.33333333334,181100.960554371,131690.0,5,1975,1981,168847.41216216216,157514.8502994012,159788.83116883118,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,198896.22826086957,179473.92152917504,247920.55434782608,155712.64534883722,1390.0,180954.4012605042,0.0,1390.0,1,137957.70347003156,1,181595.61040235526,1701.0,0.0,1701.0,1,0,2,0,3,1,138572.7704347826,6,144838.22222222222,2,198566.82905982906,152086.95652173914,1975,233710.336,2,611.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,0.0,0.0,168001.2685185185,169846.30032292788,171000.0,32,26,32,0.0,3702.0,3.0,25,25709830917.412903,138572.7704347826,0.004183618905504492,0.5,1.0,1.0,111715482.93506493,0.0,147286.71126760563
802,231840.2894736842,189218.55922551252,75.0,9317.0,165578.17422096318,179619.6673306773,188067.88888888888,183108.3451143451,183215.04731182795,205816.31024096385,5,1993,1993,170250.50286368842,157512.12154696134,159891.22891566265,198827.07826086957,137.0,226989.64116094986,182573.24458204335,222195.38356164383,200477.1480686695,181456.6616766467,164924.63710777627,156864.84375,513.0,182623.3105590062,227.0,740.0,1,214428.42477876105,1,184637.5371819961,1006.0,769.0,1775.0,1,0,2,1,3,1,208470.45333333334,7,182083.1247582205,1,198659.1814159292,200127.7132243685,1993,140401.31453362256,2,425.0,185342.89207920793,185399.1850393701,184424.91788856304,234.0,72.0,192.0,170718.5841995842,173010.02195389682,213000.0,16,16,16,306.0,3246.0,3.5,35,41442235273.26836,208470.45333333334,0.00804980143823119,0.42857142857142855,1.0,1.0,78770729.13366337,264.0,220543.02521008404
803,180351.13170731708,186581.87727272726,36.0,15523.0,200618.48888888888,176475.13129318855,198145.13223140495,180391.6176165803,181100.960554371,171701.8237410072,6,1972,1972,168847.41216216216,157514.8502994012,163453.98058252427,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,202287.48823529412,148337.05217391305,460.0,180954.4012605042,404.0,864.0,1,208879.11190053285,1,181595.61040235526,864.0,0.0,864.0,1,0,1,0,3,1,138572.7704347826,5,179233.31502890174,1,162513.46153846153,197813.3990895296,1972,139109.56382978722,1,338.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,0.0,0.0,168001.2685185185,169846.30032292788,133500.0,37,37,37,0.0,2066.0,2.0,30,25709830917.412903,138572.7704347826,0.002319139341622109,0.6,1.0,1.0,61800054.38961039,0.0,147286.71126760563
804,170877.31707317074,186581.87727272726,80.0,9600.0,163205.44937586685,176475.13129318855,176983.33333333334,141089.41666666666,181100.960554371,167222.7659574468,7,1976,1994,211886.06565656565,169984.97435897434,163453.98058252427,198128.0,360.0,227223.675,159761.99074074073,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,168276.95718654434,0.0,180954.4012605042,528.0,528.0,1,208879.11190053285,1,181595.61040235526,1094.0,761.0,1855.0,0,0,2,1,3,1,138572.7704347826,7,179233.31502890174,1,198566.82905982906,197813.3990895296,1976,199567.96996996997,2,512.0,182840.3976023976,182824.1293188549,181552.99216454456,113.0,100.0,0.0,168001.2685185185,169846.30032292788,187000.0,31,13,31,213.0,3108.0,2.5,42,36301706661.42708,138572.7704347826,0.008333333333333333,0.42857142857142855,1.0,1.0,93614283.57242757,100.0,147286.71126760563
805,201416.234375,120896.30303030302,36.0,4435.0,164780.9323943662,176195.9910802775,200732.375,180586.07395833332,178310.5,175577.40535714285,5,2003,2003,168565.13856812933,212808.1829573935,213207.11253196932,198588.55855855855,170.0,227315.58967391305,180408.88663967612,221144.673553719,200197.4252631579,178833.80857427718,202039.33333333334,231619.0253968254,659.0,180767.4566353187,189.0,848.0,1,210189.34168157424,1,182855.23639960436,848.0,0.0,848.0,1,0,1,0,1,1,208817.12362030905,3,179417.96038647342,0,141457.3271719039,199984.02095808383,2003,230367.66015625,2,420.0,183517.74474474473,183679.7400793651,181506.49709302327,140.0,0.0,0.0,169911.19131334024,172175.2729257642,131500.0,4,4,4,140.0,2256.0,2.0,30,41009752448.91211,208817.12362030905,0.008117249154453212,0.3333333333333333,1.0,0.0,77077452.79279278,0.0,239912.19601328904
806,201416.234375,186487.34171428572,69.64470391993328,3196.0,164780.9323943662,176195.9910802775,196958.76923076922,180586.07395833332,178310.5,175577.40535714285,5,2003,2003,168565.13856812933,212808.1829573935,213207.11253196932,198588.55855855855,40.0,227315.58967391305,180408.88663967612,221144.673553719,200197.4252631579,178833.80857427718,248084.95555555556,164336.6226993865,0.0,180767.4566353187,1273.0,1273.0,1,210189.34168157424,1,182855.23639960436,1456.0,0.0,1456.0,0,0,2,0,2,1,208817.12362030905,7,179417.96038647342,1,199190.8354978355,199984.02095808383,2003,230367.66015625,2,400.0,183517.74474474473,183679.7400793651,181506.49709302327,143.0,20.0,0.0,169911.19131334024,172175.2729257642,215000.0,3,3,3,163.0,3292.0,2.0,40,41009752448.91211,208817.12362030905,0.021791208986211914,0.2857142857142857,1.0,1.0,73407097.8978979,20.0,239912.19601328904
807,121035.48387096774,186581.87727272726,53.0,7128.0,163205.44937586685,176475.13129318855,207246.15384615384,180391.6176165803,181100.960554371,156445.45454545456,5,1941,1950,168847.41216216216,147940.4121212121,148001.05,153548.4009009009,0.0,142847.1985915493,159761.99074074073,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,143533.4563106796,364.0,180954.4012605042,554.0,918.0,1,154981.8115183246,1,181595.61040235526,918.0,728.0,1646.0,0,0,2,0,4,1,138572.7704347826,7,179233.31502890174,2,219026.43402777778,130567.69078947368,1941,139109.56382978722,1,240.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,0.0,0.0,168001.2685185185,169846.30032292788,164000.0,66,57,66,0.0,2804.0,2.0,35,22821552818.72385,138572.7704347826,0.007435465768799102,0.5714285714285714,1.0,1.0,43881695.424575426,126.0,127160.83606557376
808,169357.14285714287,187454.12826333713,69.64470391993328,12095.0,200355.61559139786,177298.7721893491,143620.25294117647,180875.02087682672,180903.52580645162,165207.31707317074,6,1964,1964,168495.4235560589,149189.93922651935,161375.2894736842,199949.1036585366,115.0,141400.48057553958,164029.203539823,146631.36652542374,138549.28942115768,179980.99899699097,245353.4642857143,145418.29090909092,564.0,180764.27979274612,563.0,1127.0,1,137154.55732484077,1,182982.32011892964,1445.0,0.0,1445.0,0,0,1,1,3,1,138250.20714285714,7,179131.57375478928,1,160454.34782608695,199104.21984732823,1964,200308.2469512195,2,645.0,183788.4348697395,183837.3174129353,182345.1261083744,180.0,0.0,0.0,169357.070030896,171699.16339869282,158000.0,45,45,45,180.0,3397.0,1.5,36,23193808208.95397,138250.20714285714,0.005758140051255335,0.42857142857142855,1.0,1.0,118543540.49098197,0.0,150420.1796875
809,180351.13170731708,186581.87727272726,69.64470391993328,6897.0,200618.48888888888,176475.13129318855,136606.05454545454,180391.6176165803,181100.960554371,171701.8237410072,8,1962,2010,168847.41216216216,157514.8502994012,159788.83116883118,153548.4009009009,0.0,142847.1985915493,159761.99074074073,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,155712.64534883722,659.0,180954.4012605042,381.0,1040.0,1,208879.11190053285,1,181595.61040235526,1040.0,0.0,1040.0,1,0,1,1,3,1,138572.7704347826,6,179233.31502890174,0,141214.7731568998,130567.69078947368,1962,139109.56382978722,1,260.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,104.0,0.0,168001.2685185185,169846.30032292788,127000.0,48,0,48,104.0,2444.0,2.5,40,22821552818.72385,138572.7704347826,0.010097825709719194,0.5,1.0,0.0,47538503.37662338,104.0,152564.79545454544
810,170877.31707317074,186581.87727272726,69.64470391993328,10970.0,200618.48888888888,188710.52631578947,198145.13223140495,180391.6176165803,181100.960554371,167222.7659574468,6,1978,1978,168847.41216216216,169984.97435897434,159788.83116883118,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,198896.22826086957,208254.0625,247920.55434782608,232667.3046357616,505.0,157650.0,0.0,940.0,1,137957.70347003156,1,181595.61040235526,1026.0,0.0,1026.0,1,0,1,0,3,1,138572.7704347826,5,179233.31502890174,0,141214.7731568998,130567.69078947368,1981,139109.56382978722,2,576.0,182840.3976023976,113780.0,181552.99216454456,0.0,0.0,34.0,168001.2685185185,169846.30032292788,147000.0,30,30,27,0.0,2542.0,2.0,36,25709830917.412903,138572.7704347826,0.0063486512233302895,0.6,1.0,0.0,105316069.01898101,34.0,147286.71126760563
811,231840.2894736842,189218.55922551252,65.0,8125.0,165578.17422096318,179619.6673306773,186005.5,183108.3451143451,183215.04731182795,205816.31024096385,5,1994,1995,170250.50286368842,157512.12154696134,159891.22891566265,155194.31659056316,0.0,143121.05547445256,182573.24458204335,222195.38356164383,200477.1480686695,181456.6616766467,164924.63710777627,168417.003058104,0.0,182623.3105590062,702.0,702.0,1,151179.75555555554,1,184637.5371819961,702.0,779.0,1481.0,0,0,2,1,3,1,138563.32072072072,6,182083.1247582205,1,198659.1814159292,200127.7132243685,1994,234133.68864468863,2,343.0,185342.89207920793,185399.1850393701,184424.91788856304,0.0,36.0,0.0,170718.5841995842,173010.02195389682,174000.0,15,14,15,36.0,2562.0,2.5,30,26130075465.97742,138563.32072072072,0.008,0.5,1.0,1.0,63572611.98316832,36.0,220543.02521008404
812,183683.23741007195,187454.12826333713,80.0,10400.0,162774.52192362092,177298.7721893491,188385.9649122807,180875.02087682672,180903.52580645162,174205.26573426573,5,1976,1976,168495.4235560589,157910.87272727274,161375.2894736842,199949.1036585366,189.0,141400.48057553958,180297.35699588477,146631.36652542374,199793.56050955414,179980.99899699097,164921.8512064343,168124.03746397694,0.0,180764.27979274612,1090.0,1090.0,1,137154.55732484077,1,182982.32011892964,1370.0,0.0,1370.0,0,0,2,0,3,1,138250.20714285714,6,179131.57375478928,1,198446.0720338983,199104.21984732823,1976,200308.2469512195,2,479.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,0.0,0.0,169357.070030896,138056.31818181818,152000.0,33,33,33,0.0,2939.0,2.0,35,25494132925.717728,138250.20714285714,0.007692307692307693,0.5,1.0,1.0,88034660.30260521,0.0,149769.74264705883
813,231862.54337899544,187622.19817767653,69.64470391993328,11029.0,202487.78151260506,177413.43873517786,182357.22222222222,180938.88888888888,181172.9493534483,201402.20234604104,7,1968,1984,169200.16933638445,157550.90607734807,160642.04761904763,196705.20833333334,220.0,143700.55211267606,181010.90194075587,147345.293877551,138746.25702811245,179594.289,190583.0760869565,146144.34513274336,619.0,181357.03958333333,435.0,1054.0,1,141175.93617021278,1,182532.71540726203,1512.0,1142.0,2654.0,1,0,2,1,4,1,206967.4105504587,9,180509.29332042593,1,223607.68881118883,198523.3097744361,1968,140283.6553911205,2,619.0,183698.4262948207,183826.90198019802,182820.0983284169,0.0,65.0,0.0,168604.8875,170516.6917211329,250000.0,38,22,38,65.0,4392.0,3.5,42,26011366547.300083,206967.4105504587,0.006314688903793025,0.4444444444444444,1.0,1.0,113709325.87649402,287.0,151523.33333333334
814,141757.40384615384,186487.34171428572,55.0,7642.0,164780.9323943662,176195.9910802775,217602.35135135136,180586.07395833332,181350.13383297645,141204.23423423423,8,1918,1998,168565.13856812933,141354.87096774194,144402.6821192053,154227.5994020927,0.0,227315.58967391305,180408.88663967612,125753.45217391304,138407.84879032258,178833.80857427718,163227.12113055182,164336.6226993865,0.0,180767.4566353187,912.0,912.0,1,153608.66666666666,1,182855.23639960436,912.0,514.0,1426.0,0,0,1,1,3,1,208817.12362030905,7,179417.96038647342,1,220400.37412587414,130494.3890784983,1925,138961.6551724138,1,216.0,183517.74474474473,183679.7400793651,181506.49709302327,0.0,240.0,0.0,169911.19131334024,172175.2729257642,189950.0,89,9,82,240.0,2794.0,1.5,56,41009752448.91211,208817.12362030905,0.007197068830149176,0.42857142857142855,1.0,1.0,39639832.86486486,240.0,125295.72093023256
815,120147.5,186487.34171428572,75.0,11625.0,164780.9323943662,176195.9910802775,135285.7962962963,180586.07395833332,118854.76190476191,175577.40535714285,4,1965,1965,210409.76923076922,170008.30263157896,162571.525,154227.5994020927,0.0,142607.9657142857,180408.88663967612,221144.673553719,138407.84879032258,178833.80857427718,194805.0,147267.2314814815,841.0,180767.4566353187,198.0,1039.0,1,210189.34168157424,1,182855.23639960436,1039.0,0.0,1039.0,1,0,1,1,3,1,137829.42190305208,6,179417.96038647342,0,141457.3271719039,199984.02095808383,1965,138961.6551724138,2,504.0,183517.74474474473,183679.7400793651,181506.49709302327,0.0,0.0,0.0,169911.19131334024,172175.2729257642,131500.0,45,45,45,0.0,2582.0,2.5,20,25727744320.463387,137829.42190305208,0.0064516129032258064,0.5,1.0,0.0,92492943.35135135,0.0,151412.61481481482
816,182418.6891566265,187622.19817767653,81.0,9672.0,163446.12016574584,177413.43873517786,177815.425,180547.00310237848,181172.9493534483,175402.9982078853,5,1984,1985,211098.0181818182,157550.90607734807,163764.19811320756,154851.22652757078,0.0,143700.55211267606,181010.90194075587,221534.43326488708,198171.35897435897,179594.289,163367.66666666666,231276.74683544305,338.0,181357.03958333333,702.0,1040.0,1,141175.93617021278,1,182532.71540726203,1097.0,0.0,1097.0,0,0,2,0,3,1,139980.8272251309,6,180509.29332042593,0,141358.1062618596,198523.3097744361,1986,140283.6553911205,2,480.0,183698.4262948207,183826.90198019802,182820.0983284169,0.0,0.0,0.0,168604.8875,170516.6917211329,152000.0,26,25,24,0.0,2617.0,2.0,30,26011366547.300083,139980.8272251309,0.008374689826302729,0.5,1.0,0.0,88175244.62151393,0.0,179200.0
817,180351.13170731708,186581.87727272726,70.0,7931.0,163205.44937586685,176475.13129318855,144000.8494623656,180391.6176165803,181100.960554371,171701.8237410072,5,1959,1959,211886.06565656565,172193.24324324325,163453.98058252427,153548.4009009009,0.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,148337.05217391305,1148.0,180954.4012605042,0.0,1148.0,1,137957.70347003156,1,181595.61040235526,1148.0,0.0,1148.0,1,0,1,0,3,1,138572.7704347826,6,179233.31502890174,0,141214.7731568998,197813.3990895296,1959,139109.56382978722,1,672.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,0.0,0.0,168001.2685185185,169846.30032292788,132500.0,50,50,50,0.0,2968.0,2.0,25,25709830917.412903,138572.7704347826,0.0088261253309797,0.5,1.0,0.0,122868747.18881118,0.0,138072.9044117647
818,183683.23741007195,209593.72727272726,72.0,8640.0,162774.52192362092,177298.7721893491,224274.49180327868,180875.02087682672,180903.52580645162,174205.26573426573,5,2007,2008,168495.4235560589,212695.64160401002,213439.568877551,152810.35661218426,0.0,226537.26809651474,180297.35699588477,220567.05432595575,323485.0120481928,179980.99899699097,164921.8512064343,168124.03746397694,0.0,180764.27979274612,1372.0,1372.0,1,209531.73483535528,1,182982.32011892964,1372.0,0.0,1372.0,0,0,2,0,3,1,207176.38,6,179131.57375478928,0,141033.6074074074,199104.21984732823,2008,233770.74903474902,2,529.0,183788.4348697395,183837.3174129353,182345.1261083744,0.0,140.0,0.0,278882.606741573,275148.6956521739,250580.0,1,0,0,140.0,3413.0,2.0,35,40844070698.869774,207176.38,0.008333333333333333,0.5,1.0,0.0,97224082.04609218,140.0,238376.6045016077
819,180351.13170731708,186581.87727272726,69.64470391993328,8750.0,200618.48888888888,176475.13129318855,144000.8494623656,180391.6176165803,181100.960554371,171701.8237410072,6,1970,1970,168847.41216216216,147940.4121212121,148001.05,198128.0,76.0,142847.1985915493,179981.34489795918,145839.28274428274,138004.29960317462,179473.92152917504,163078.9304229195,148337.05217391305,828.0,180954.4012605042,174.0,1002.0,1,137957.70347003156,1,181595.61040235526,1002.0,0.0,1002.0,1,0,1,0,3,1,138572.7704347826,5,179233.31502890174,0,141214.7731568998,130567.69078947368,1973,139109.56382978722,2,902.0,182840.3976023976,182824.1293188549,181552.99216454456,0.0,0.0,0.0,168001.2685185185,169846.30032292788,148500.0,39,39,36,0.0,2906.0,2.0,30,25709830917.412903,138572.7704347826,0.00795939473370666,0.6,1.0,0.0,164922038.63736263,0.0,147286.71126760563
820,186861.64938271604,189218.55922551252,67.0,10656.0,202476.10875331564,217064.175,242251.89285714287,183108.3451143451,183215.04731182795,176660.770609319,5,2006,2007,170250.50286368842,213496.89108910892,214202.43654822334,273237.41414141416,274.0,226989.64116094986,182573.24458204335,222195.38356164383,200477.1480686695,181456.6616766467,207907.16860465117,168417.003058104,0.0,182623.3105590062,1638.0,1638.0,1,214428.42477876105,1,184637.5371819961,1646.0,0.0,1646.0,0,0,2,0,3,1,208470.45333333334,6,182083.1247582205,1,232245.13553113554,200127.7132243685,2007,202065.29780564262,3,870.0,185342.89207920793,185399.1850393701,184424.91788856304,192.0,80.0,0.0,280637.8191489362,280637.8191489362,248900.0,1,0,0,272.0,4426.0,2.0,40,41442235273.26836,208470.45333333334,0.006287537537537537,0.5,1.0,1.0,161248316.1089109,80.0,241180.76923076922
821,184542.8266033254,186487.34171428572,85.0,6970.0,164780.9323943662,176195.9910802775,135285.7962962963,141330.2711864407,181350.13383297645,175577.40535714285,5,1961,1961,168565.13856812933,212808.1829573935,213207.11253196932,154227.5994020927,0.0,142607.9657142857,180408.88663967612,147645.2036659878,138407.84879032258,178833.80857427718,163227.12113055182,157848.95833333334,932.0,180767.4566353187,108.0,1040.0,1,139245.04587155965,1,182855.23639960436,1120.0,0.0,1120.0,1,0,1,1,3,1,105991.96875,5,179417.96038647342,0,141457.3271719039,199984.02095808383,1961,202389.72727272726,2,544.0,183517.74474474473,183679.7400793651,181506.49709302327,168.0,0.0,0.0,169911.19131334024,172175.2729257642,129000.0,46,46,46,168.0,2872.0,2.5,20,25727744320.463387,105991.96875,0.012195121951219513,0.6,1.0,0.0,99833653.14114113,0.0,151412.61481481482
822,232912.70967741936,187454.12826333713,69.64470391993328,14762.0,214858.15151515152,177298.7721893491,196263.41791044775,141290.68253968254,180903.52580645162,204254.3969230769,6,1948,1950,168495.4235560589,170581.14084507042,160501.48958333334,152810.35661218426,0.0,141400.48057553958,180297.35699588477,125010.04,106859.17857142857,106859.17857142857,106859.17857142857,106859.17857142857,0.0,106859.17857142857,0.0,0.0,1,153712.65384615384,1,182982.32011892964,1547.0,720.0,2320.0,0,0,2,0,2,1,138250.20714285714,7,179131.57375478928,1,198446.0720338983,199104.21984732823,1979,138552.94396551725,2,672.0,183788.4348697395,183837.3174129353,132272.91666666666,120.0,144.0,0.0,169357.070030896,171699.16339869282,169000.0,58,56,27,264.0,3256.0,2.0,30,25494132925.717728,138250.20714285714,0.004717836602081919,0.2857142857142857,1.0,1.0,123505828.23246494,144.0,128092.30769230769
823,226907.44545454546,186487.34171428572,80.0,9938.0,164780.9323943662,176195.9910802775,183952.14285714287,180586.07395833332,181350.13383297645,198683.2117647059,5,1993,1994,168565.13856812933,148198.27108433735,148434.24223602485,198588.55855855855,246.0,227315.58967391305,180408.88663967612,221144.673553719,200197.4252631579,178833.80857427718,163227.12113055182,231619.0253968254,750.0,180767.4566353187,300.0,1050.0,1,210189.34168157424,1,182855.23639960436,1062.0,887.0,1949.0,1,0,2,1,3,1,208817.12362030905,8,179417.96038647342,1,199190.8354978355,199984.02095808383,1993,230367.66015625,2,574.0,183517.74474474473,183679.7400793651,181506.49709302327,156.0,90.0,0.0,169911.19131334024,172175.2729257642,236000.0,17,16,17,246.0,3819.0,3.5,35,41009752448.91211,208817.12362030905,0.008049909438518816,0.375,1.0,1.0,105339185.48348348,90.0,213955.61983471076
